,Year Released,Artist/Group,Track,Length,Genre,Debut Date,Peak Date,Week,Rank,WeekDate,InvertedRank
3408,2000,"Anthony, Marc",My Baby You,3:59,Latin,2000-09-16,2000-10-07,11,73.0,2000-12-02,28.0
3412,2000,"Loveless, Patty",That's The Kind Of Mood I'm In,3:27,Country,2000-09-16,2000-11-18,11,71.0,2000-12-02,30.0
3414,2000,"Rimes, LeAnn",Can't Fight The Moonlight,3:33,Country,2000-09-09,2000-09-16,11,77.0,2000-11-25,24.0
3415,2000,Lil Wayne,Tha Block Is Hot,4:13,Rap,1999-12-04,2000-01-08,11,95.0,2000-02-19,6.0
3418,2000,Drama,"Left, Right, Left",3:37,Rap,2000-02-12,2000-03-18,11,100.0,2000-04-29,1.0
3419,2000,Limp Bizkit,N 2 Gether Now,3:55,Rock,1999-12-04,2000-01-08,11,96.0,2000-02-19,5.0
3421,2000,Ying Yang Twins,Whistle While You Twurk,4:19,Rap,2000-03-18,2000-04-29,11,97.0,2000-06-03,4.0
3422,2000,"Walker, Clay","Live, Laugh, Love",4:06,Country,1999-12-04,2000-01-22,11,98.0,2000-02-19,3.0
3426,2000,Big Punisher,It's So Hard,3:25,Rap,2000-04-22,2000-05-06,11,90.0,2000-07-08,11.0
3427,2000,"Worley, Darryl",When You Need My Love,3:35,Country,2000-06-17,2000-09-02,11,80.0,2000-09-02,21.0
3428,2000,Lil' Kim,How Many Licks?,3:50,Rap,2000-11-25,2000-12-02,11,96.0,2001-02-10,5.0
3431,2000,"Cagle, Chris",My Love Goes On And On,3:02,Country,2000-10-21,2000-12-02,11,91.0,2001-01-06,10.0
3433,2000,Metallica,I Disappear,4:26,Rock,2000-05-13,2000-06-17,11,83.0,2000-07-29,18.0
3434,2000,Jay-Z,Hey Papi,3:40,Rap,2000-08-12,2000-10-07,11,85.0,2000-10-28,16.0
3435,2000,Fatboy Slim,The Rockafeller Skank,4:00,Electronica,1999-11-13,2000-01-22,11,76.0,2000-01-29,25.0
3439,2000,Ginuwine,The Best Man I Can Be,4:06,Rock,2000-01-08,2000-03-04,11,85.0,2000-03-25,16.0
3442,2000,Stone Temple Pilots,Sour Girl,4:16,Rock,2000-07-08,2000-07-29,11,91.0,2000-09-23,10.0
3444,2000,"Cyrus, Billy Ray",You Won't Be Lonely Now,3:45,Country,2000-09-23,2000-11-11,11,80.0,2000-12-09,21.0
3445,2000,Clark Family Experience,Meanwhile Back At The Ranch,2:56,Country,2000-11-18,2000-12-16,11,85.0,2001-02-03,16.0
3446,2000,"Thomas, Carl",Summer Rain,4:57,Rock,2000-09-23,2000-10-14,11,95.0,2000-12-09,6.0
3448,2000,Trick Daddy,Shut Up,4:17,Rap,2000-05-20,2000-06-17,11,97.0,2000-08-05,4.0
3458,2000,Madison Avenue,Don't Call Me Baby,3:44,Electronica,2000-07-08,2000-09-16,11,88.0,2000-09-23,13.0
3460,2000,Limp Bizkit,Re-Arranged,4:08,Rock,1999-12-04,2000-02-05,11,89.0,2000-02-19,12.0
3465,2000,"Hart, Beth",L.A. Song,3:47,Country,1999-11-27,2000-01-15,11,91.0,2000-02-12,10.0
3487,2000,Destiny's Child,Independent Women Part I,3:38,Rock,2000-09-23,2000-11-18,12,1.0,2000-12-16,100.0
3488,2000,Santana,"Maria, Maria",4:18,Rock,2000-02-12,2000-04-08,12,1.0,2000-05-06,100.0
3489,2000,Savage Garden,I Knew I Loved You,4:07,Rock,1999-10-23,2000-01-29,12,6.0,2000-01-15,95.0
3490,2000,Madonna,Music,3:45,Rock,2000-08-12,2000-09-16,12,2.0,2000-11-04,99.0
3491,2000,"Aguilera, Christina",Come On Over Baby (All I Want Is You),3:38,Rock,2000-08-05,2000-10-14,12,1.0,2000-10-28,100.0
3492,2000,Janet,Doesn't Really Matter,4:17,Rock,2000-06-17,2000-08-26,12,1.0,2000-09-09,100.0
3493,2000,Destiny's Child,Say My Name,4:31,Rock,1999-12-25,2000-03-18,12,14.0,2000-03-18,87.0
3494,2000,"Iglesias, Enrique",Be With You,3:36,Latin,2000-04-01,2000-06-24,12,4.0,2000-06-24,97.0
3495,2000,Sisqo,Incomplete,3:52,Rock,2000-06-24,2000-08-12,12,4.0,2000-09-16,97.0
3496,2000,Lonestar,Amazed,4:25,Country,1999-06-05,2000-03-04,12,24.0,1999-08-28,77.0
3497,2000,N'Sync,It's Gonna Be Me,3:10,Rock,2000-05-06,2000-07-29,12,4.0,2000-07-29,97.0
3498,2000,"Aguilera, Christina",What A Girl Wants,3:18,Rock,1999-11-27,2000-01-15,12,3.0,2000-02-19,98.0
3499,2000,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,12,15.0,2000-04-15,86.0
3500,2000,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,12,79.0,2000-08-05,22.0
3501,2000,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,12,8.0,2000-06-10,93.0
3502,2000,matchbox twenty,Bent,4:12,Rock,2000-04-29,2000-07-22,12,6.0,2000-07-22,95.0
3503,2000,"Carey, Mariah",Thank God I Found You,4:14,Rock,1999-12-11,2000-02-19,12,2.0,2000-03-04,99.0
3504,2000,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,12,23.0,2000-01-29,78.0
3505,2000,Mya,Case Of The Ex (Whatcha Gonna Do),3:50,Rock,2000-08-19,2000-12-02,12,10.0,2000-11-11,91.0
3506,2000,Dream,He Loves U Not,3:43,Rock,2000-09-30,2000-12-30,12,8.0,2000-12-23,93.0
3507,2000,"Braxton, Toni",He Wasn't Man Enough,4:21,Rock,2000-03-18,2000-05-06,12,5.0,2000-06-10,96.0
3508,2000,"Anthony, Marc",You Sang To Me,3:50,Latin,2000-02-26,2000-06-03,12,13.0,2000-05-20,88.0
3509,2000,98¡,Give Me Just One Night (Una Noche),3:24,Rock,2000-08-19,2000-09-30,12,22.0,2000-11-11,79.0
3510,2000,Destiny's Child,Jumpin' Jumpin',3:48,Rock,2000-05-13,2000-08-19,12,8.0,2000-08-05,93.0
3511,2000,3 Doors Down,Kryptonite,3:53,Rock,2000-04-08,2000-11-11,12,51.0,2000-07-01,50.0
3512,2000,Sisqo,Thong Song,4:05,Rock,2000-01-29,2000-05-20,12,6.0,2000-04-22,95.0
3513,2000,"Aguilera, Christina",I Turn To You,4:00,Rock,2000-04-15,2000-07-01,12,3.0,2000-07-08,98.0
3514,2000,"Houston, Whitney",My Love Is Your Love,4:16,Rock,1999-09-04,2000-01-08,12,8.0,1999-11-27,93.0
3515,2000,Joe,I Wanna Know,4:57,Rock,2000-01-01,2000-07-01,12,25.0,2000-03-25,76.0
3516,2000,"Jordan, Montell",Get It On.. Tonite,4:34,Rap,1999-10-23,2000-02-12,12,20.0,2000-01-15,81.0
3517,2000,N'Sync,Bye Bye Bye,3:15,Rock,2000-01-29,2000-04-15,12,4.0,2000-04-22,97.0
3518,2000,Eminem,The Real Slim Shady,4:42,Rap,2000-05-06,2000-06-24,12,9.0,2000-07-29,92.0
3519,2000,Pink,Most Girls,4:06,Rock,2000-08-12,2000-11-25,12,5.0,2000-11-04,96.0
3520,2000,"Mumba, Samantha",Gotta Tell You,3:19,Rock,2000-09-09,2000-12-09,12,5.0,2000-12-02,96.0
3521,2000,Blaque,Bring It All To Me,3:46,Pop,1999-10-23,2000-01-22,12,9.0,2000-01-15,92.0
3522,2000,"Elliott, Missy ""Misdemeanor""",Hot Boyz,3:51,Rap,1999-11-27,2000-01-08,12,11.0,2000-02-19,90.0
3523,2000,"Gray, Macy",I Try,3:52,Rock,2000-02-19,2000-05-20,12,7.0,2000-05-13,94.0
3524,2000,N'Sync,This I Promise You,4:23,Rock,2000-09-30,2000-12-02,12,7.0,2000-12-23,94.0
3525,2000,Ruff Endz,No More,3:56,Rock,2000-07-01,2000-09-02,12,8.0,2000-09-23,93.0
3526,2000,"Backstreet Boys, The",Show Me The Meaning Of Being Lonely,3:54,Rock,2000-01-01,2000-03-18,12,6.0,2000-03-25,95.0
3527,2000,Nine Days,Absolutely (Story Of A Girl),3:09,Rock,2000-05-06,2000-07-22,12,6.0,2000-07-29,95.0
3528,2000,"Dion, Celine",That's The Way It Is,4:03,Rock,1999-11-13,2000-03-04,12,8.0,2000-02-05,93.0
3529,2000,Blink-182,All The Small Things,2:52,Rock,1999-12-04,2000-02-19,12,6.0,2000-02-26,95.0
3530,2000,Eiffel 65,Blue (Da Ba Dee),3:29,Electronica,1999-12-11,2000-01-29,12,19.0,2000-03-04,82.0
3531,2000,"Badu, Erkyah",Bag Lady,5:03,Rock,2000-08-19,2000-10-07,12,11.0,2000-11-11,90.0
3532,2000,Pink,There U Go,3:23,Rock,2000-03-04,2000-04-08,12,17.0,2000-05-27,84.0
3533,2000,Creed,Higher,5:16,Rock,1999-09-11,2000-07-22,12,57.0,1999-12-04,44.0
3534,2000,Nelly,(Hot S**t) Country Grammar,4:17,Rap,2000-04-29,2000-09-16,12,30.0,2000-07-22,71.0
3535,2000,Next,Wifey,4:03,Rock,2000-05-27,2000-09-09,12,20.0,2000-08-19,81.0
3537,2000,Sonique,It Feels So Good,3:48,Rock,2000-01-22,2000-04-22,12,13.0,2000-04-15,88.0
3538,2000,"Spears, Britney",Oops!.. I Did It Again,3:30,Rock,2000-04-22,2000-06-10,12,15.0,2000-07-15,86.0
3539,2000,"Backstreet Boys, The",Shape Of My Heart,3:49,Rock,2000-10-14,2000-12-02,12,19.0,2001-01-06,82.0
3540,2000,Everclear,Wonderful,4:30,Rock,2000-07-08,2000-09-30,12,25.0,2000-09-30,76.0
3541,2000,Ja Rule,Between Me And You,4:05,Rap,2000-09-16,2000-11-18,12,14.0,2000-12-09,87.0
3542,2000,"Rimes, LeAnn",I Need You,3:42,Country,2000-05-27,2000-08-12,12,11.0,2000-08-19,90.0
3543,2000,Smash Mouth,Then The Morning Comes,3:04,Rock,1999-10-30,2000-01-29,12,15.0,2000-01-22,86.0
3544,2000,Jay-Z,I Just Wanna Love U (Give It 2 Me),3:50,Rap,2000-10-28,2000-12-30,12,12.0,2001-01-20,89.0
3545,2000,Jagged Edge,Let's Get Married,4:23,Rock,2000-05-06,2000-07-29,12,15.0,2000-07-29,86.0
3546,2000,Filter,Take A Picture,4:23,Rock,1999-11-27,2000-02-05,12,13.0,2000-02-19,88.0
3547,2000,"Martin, Ricky",She Bangs,4:02,Latin,2000-10-07,2000-12-02,12,29.0,2000-12-30,72.0
3548,2000,Mystikal,Shake Ya Ass,4:46,Rap,2000-08-12,2000-10-28,12,13.0,2000-11-04,88.0
3549,2000,BBMak,Back Here,3:35,Rock,2000-04-29,2000-07-29,12,15.0,2000-07-22,86.0
3550,2000,"Spears, Britney",From The Bottom Of My Broken Heart,4:30,Rock,2000-01-29,2000-02-26,12,45.0,2000-04-22,56.0
3551,2000,Third Eye Blind,Never Let You Go,3:57,Rock,2000-01-22,2000-04-01,12,16.0,2000-04-15,85.0
3552,2000,Red Hot Chili Peppers,Otherside,4:13,Rock,2000-02-12,2000-05-27,12,29.0,2000-05-06,72.0
3553,2000,Profyle,Liar,3:57,R&B,2000-09-16,2000-10-28,12,43.0,2000-12-09,58.0
3554,2000,Barenaked Ladies,Pinch Me,3:46,Rock,2000-09-09,2000-11-25,12,15.0,2000-12-02,86.0
3555,2000,Jagged Edge,He Can't Love U,3:30,Rock,1999-12-11,2000-01-08,12,24.0,2000-03-04,77.0
3556,2000,504 Boyz,Wobble Wobble,3:35,Rap,2000-04-15,2000-05-06,12,70.0,2000-07-08,31.0
3557,2000,Sting,Desert Rose,3:52,Rock,2000-05-13,2000-08-26,12,19.0,2000-08-05,82.0
3558,2000,Jay-Z,Big Pimpin',3:55,Rap,2000-04-22,2000-07-08,12,18.0,2000-07-15,83.0
3559,2000,Kid Rock,Only God Knows Why,5:27,Rock,2000-02-19,2000-04-15,12,25.0,2000-05-13,76.0
3560,2000,Foo Fighters,Learn To Fly,3:55,Rock,1999-10-16,2000-01-22,12,22.0,2000-01-08,79.0
3561,2000,"Dixie Chicks, The",Goodbye Earl,4:19,Country,2000-03-18,2000-05-06,12,88.0,2000-06-10,13.0
3563,2000,Lil Bow Wow,Bounce With Me,3:22,Rap,2000-08-19,2000-09-16,12,36.0,2000-11-11,65.0
3564,2000,Westlife,Swear It Again,4:07,Rock,2000-04-01,2000-07-01,12,25.0,2000-06-24,76.0
3565,2000,Train,Meet Virginia,3:55,Rock,1999-10-09,2000-01-22,12,21.0,2000-01-01,80.0
3566,2000,"Thomas, Carl",I Wish,3:50,Rock,2000-03-25,2000-05-13,12,26.0,2000-06-17,75.0
3568,2000,"Simpson, Jessica",I Think I'm In Love With You,3:32,Pop,2000-07-01,2000-08-12,12,38.0,2000-09-23,63.0
3569,2000,Ludacris,What's Your Fantasy,4:16,Rap,2000-09-30,2000-12-16,12,21.0,2000-12-23,80.0
3570,2000,Lil' Zane,Callin' Me,3:43,Rap,2000-07-29,2000-09-02,12,84.0,2000-10-21,17.0
3571,2000,M2M,Don't Say You Love Me,3:41,Pop,1999-11-20,2000-01-08,12,98.0,2000-02-12,3.0
3572,2000,SoulDecision,Faded,3:25,Rock,2000-07-08,2000-09-09,12,27.0,2000-09-30,74.0
3573,2000,"Brock, Chad",Yes!,3:22,Country,2000-04-08,2000-07-01,12,27.0,2000-07-01,74.0
3574,2000,"Martin, Ricky",Shake Your Bon-Bon,3:08,Latin,1999-11-20,2000-02-12,12,28.0,2000-02-12,73.0
3575,2000,Vertical Horizon,You're A God,3:45,Rock,2000-08-26,2000-11-04,12,23.0,2000-11-18,78.0
3576,2000,Avant,Separated,4:13,Rock,2000-04-29,2000-05-20,12,28.0,2000-07-22,73.0
3577,2000,"Rimes, LeAnn",Big Deal,3:03,Country,1999-10-16,2000-01-01,12,23.0,2000-01-08,78.0
3578,2000,IMx,Stay The Night,3:37,Rap,1999-10-09,2000-01-08,12,36.0,2000-01-01,65.0
3579,2000,Dr. Dre,The Next Episode,2:38,Rap,2000-05-27,2000-07-29,12,27.0,2000-08-19,74.0
3581,2000,Savage Garden,Crash And Burn,4:41,Rock,2000-04-08,2000-05-27,12,39.0,2000-07-01,62.0
3582,2000,Kandi,Don't Think I'm Not,3:50,Rock,2000-08-05,2000-10-07,12,26.0,2000-10-28,75.0
3583,2000,Sammie,I Like It,4:09,Rock,2000-01-29,2000-04-15,12,24.0,2000-04-22,77.0
3584,2000,Goo Goo Dolls,Broadway,3:54,Rock,2000-04-22,2000-07-01,12,33.0,2000-07-15,68.0
3585,2000,"Moore, Mandy",I Wanna Be With You,4:12,Pop,2000-06-17,2000-08-12,12,53.0,2000-09-09,48.0
3586,2000,Dr. Dre,Forgot About Dre,3:42,Rap,2000-01-22,2000-03-25,12,26.0,2000-04-15,75.0
3587,2000,D'Angelo,Untitled (How Does It Feel),7:10,R&B,2000-01-22,2000-02-19,12,44.0,2000-04-15,57.0
3588,2000,"Messina, Jo Dee",That's The Way,3:17,Country,2000-06-24,2000-08-26,12,28.0,2000-09-16,73.0
3589,2000,Avant,My First Love,4:28,Rock,2000-11-04,2000-12-16,12,31.0,2001-01-27,70.0
3590,2000,Son By Four,A Puro Dolor (Purest Of Pain),3:30,Latin,2000-04-08,2000-08-19,12,48.0,2000-07-01,53.0
3591,2000,Da Brat,What'Chu Like,3:57,Rap,2000-06-03,2000-08-12,12,28.0,2000-08-26,73.0
3592,2000,DMX,Party Up (Up In Here),3:45,Rap,2000-02-26,2000-04-22,12,27.0,2000-05-20,74.0
3593,2000,"Dixie Chicks, The",Cowboy Take Me Away,4:51,Country,1999-11-27,2000-01-29,12,27.0,2000-02-19,74.0
3594,2000,"McGraw, Tim",My Next Thirty Years,3:37,Country,2000-10-21,2000-12-16,12,40.0,2001-01-13,61.0
3595,2000,"Tritt, Travis",Best Of Intentions,4:15,Country,2000-08-19,2000-12-02,12,31.0,2000-11-11,70.0
3596,2000,Alice Deejay,Better Off Alone,6:50,Electronica,2000-04-08,2000-06-03,12,37.0,2000-07-01,64.0
3597,2000,Hoku,Another Dumb Blonde,3:47,Pop,2000-02-19,2000-04-08,12,56.0,2000-05-13,45.0
3599,2000,Counting Crows,Hanginaround,4:07,Rock,1999-11-06,2000-01-29,12,29.0,2000-01-29,72.0
3600,2000,Mary Mary,Shackles (Praise You),3:12,Rock,2000-03-25,2000-05-13,12,39.0,2000-06-17,62.0
3602,2000,"McGraw, Tim",My Best Friend,4:33,Country,1999-11-27,2000-01-29,12,33.0,2000-02-19,68.0
3603,2000,Sugar Ray,Falls Apart,4:15,Rock,2000-01-15,2000-02-19,12,49.0,2000-04-08,52.0
3605,2000,"Jones, Donell",Where I Wanna Be,6:22,Rock,2000-04-22,2000-07-08,12,29.0,2000-07-15,72.0
3606,2000,"Paisley, Brad",We Danced,3:45,Country,2000-10-14,2000-12-16,12,42.0,2001-01-06,59.0
3607,2000,Lonestar,What About Now,3:30,Country,2000-06-10,2000-08-19,12,30.0,2000-09-02,71.0
3608,2000,"Backstreet Boys, The",The One,3:46,Rock,2000-05-27,2000-07-01,12,90.0,2000-08-19,11.0
3609,2000,"Keith, Toby",How Do You Like Me Now?!,3:29,Country,2000-01-29,2000-04-08,12,31.0,2000-04-22,70.0
3610,2000,"Strait, George",The Best Day,3:24,Country,2000-01-29,2000-04-22,12,33.0,2000-04-22,68.0
3611,2000,"Dixie Chicks, The",Without You,3:32,Country,2000-10-07,2000-12-23,12,31.0,2000-12-30,70.0
3612,2000,Musiq,Just Friends (Sunny),4:02,Rap,2000-10-14,2000-12-30,12,31.0,2001-01-06,70.0
3613,2000,"McEntire, Reba",What Do You Say,3:26,Country,1999-10-30,2000-01-29,12,43.0,2000-01-22,58.0
3614,2000,"Braxton, Toni",Just Be A Man About It,4:10,Rock,2000-07-29,2000-09-02,12,53.0,2000-10-21,48.0
3615,2000,"Iglesias, Enrique",Rhythm Divine,7:35,Latin,1999-12-04,2000-01-22,12,51.0,2000-02-26,50.0
3616,2000,"Fabian, Lara",I Will Love Again,3:43,Pop,2000-06-10,2000-08-12,12,45.0,2000-09-02,56.0
3617,2000,Bon Jovi,It's My Life,3:44,Rock,2000-08-12,2000-09-30,12,34.0,2000-11-04,67.0
3618,2000,"Evans, Sara",Born To Fly,5:36,Country,2000-10-21,2000-12-30,12,46.0,2001-01-13,55.0
3619,2000,"Chesney, Kenny",I Lost It,3:54,Country,2000-10-21,2000-12-23,12,45.0,2001-01-13,56.0
3620,2000,J-Shin,One Night Stand,4:34,R&B,1999-12-25,2000-02-26,12,45.0,2000-03-18,56.0
3621,2000,Eve,Love Is Blind,3:51,Rap,2000-01-08,2000-02-19,12,59.0,2000-04-01,42.0
3622,2000,Aaliyah,I Don't Wanna,4:15,Rock,2000-01-29,2000-03-04,12,37.0,2000-04-22,64.0
3623,2000,"Montgomery, John Michael",The Little Girl,3:52,Country,2000-09-09,2000-10-28,12,42.0,2000-12-02,59.0
3624,2000,"Carter, Aaron",Aaron's Party (Come Get It),3:23,R&B,2000-08-26,2000-09-16,12,83.0,2000-11-18,18.0
3625,2000,"Vassar, Phil",Just Another Day In Paradise,3:54,Country,2000-09-30,2000-12-02,12,41.0,2000-12-23,60.0
3626,2000,Ice Cube,You Can Do It,4:20,Rap,1999-12-04,2000-01-15,12,89.0,2000-02-26,12.0
3627,2000,"Wills, Mark",Back At One,4:00,Country,2000-01-15,2000-02-26,12,52.0,2000-04-08,49.0
3628,2000,Lucy Pearl,Dance Tonight,3:45,R&B,2000-05-20,2000-07-29,12,43.0,2000-08-12,58.0
3629,2000,"Jackson, Alan",It Must Be Love,2:53,Country,2000-06-24,2000-09-02,12,37.0,2000-09-16,64.0
3630,2000,"Griggs, Andy",She's More,3:19,Country,2000-03-11,2000-06-10,12,43.0,2000-06-03,58.0
3631,2000,No Doubt,Simple Kind Of Life,4:11,Rock,2000-07-01,2000-07-22,12,100.0,2000-09-23,1.0
3632,2000,"Jean, Wyclef",911,4:00,Rap,2000-10-07,2000-11-25,12,49.0,2000-12-30,52.0
3633,2000,Rascal Flatts,Prayin' For Daylight,3:36,Country,2000-05-06,2000-08-12,12,46.0,2000-07-29,55.0
3634,2000,Vitamin C,Graduation (Friends Forever),4:23,Rock,2000-04-15,2000-06-10,12,87.0,2000-07-08,14.0
3635,2000,"Gilman, Billy",One Voice,4:07,Country,2000-06-17,2000-09-02,12,38.0,2000-09-09,63.0
3636,2000,Lonestar,Smile,3:33,Country,1999-12-18,2000-02-12,12,41.0,2000-03-11,60.0
3637,2000,"Rogers, Kenny",Buy Me A Rose,3:46,Country,2000-03-11,2000-05-06,12,54.0,2000-06-03,47.0
3638,2000,"Lawrence, Tracy",Lessons Learned,2:55,Country,2000-01-29,2000-04-08,12,40.0,2000-04-22,61.0
3639,2000,"Strait, George",Go On,3:48,Country,2000-08-26,2000-10-28,12,46.0,2000-11-18,55.0
3640,2000,Sisqo,Got To Get It,3:52,Rock,1999-11-20,2000-01-22,12,51.0,2000-02-12,50.0
3641,2000,Baha Men,Who Let The Dogs Out,3:17,R&B,2000-07-22,2000-10-21,12,53.0,2000-10-14,48.0
3642,2000,"Walker, Clay",The Chain Of Love,5:03,Country,2000-04-15,2000-06-10,12,53.0,2000-07-08,48.0
3643,2000,"McBride, Martina",Love's The Only House,5:13,Country,2000-02-05,2000-04-15,12,42.0,2000-04-29,59.0
3645,2000,"Tippin, Aaron",Kiss This,2:53,Country,2000-08-26,2000-10-21,12,60.0,2000-11-18,41.0
3646,2000,SheDaisy,I Will.. But,3:40,Country,2000-07-15,2000-09-16,12,43.0,2000-10-07,58.0
3647,2000,"Raye, Collin",Couldn't Last A Moment,3:40,Country,2000-03-18,2000-06-24,12,46.0,2000-06-10,55.0
3648,2000,Black Rob,Whoa!,4:04,Rap,2000-03-04,2000-04-15,12,57.0,2000-05-27,44.0
3649,2000,"Jackson, Alan",Pop A Top,3:04,Country,1999-11-13,2000-01-22,12,47.0,2000-02-05,54.0
3650,2000,"Black, Clint",Been There,5:28,Country,2000-02-19,2000-04-15,12,55.0,2000-05-13,46.0
3651,2000,Common,The Light,3:55,Rap,2000-08-05,2000-09-09,12,56.0,2000-10-28,45.0
3652,2000,"Vassar, Phil",Carlene,4:07,Country,2000-03-04,2000-04-22,12,56.0,2000-05-27,45.0
3653,2000,"Jackson, Alan",www.memory,2:36,Country,2000-11-04,2000-12-23,12,67.0,2001-01-27,34.0
3655,2000,"Eastsidaz, The",G'D Up,4:27,Rap,2000-01-08,2000-02-12,12,82.0,2000-04-01,19.0
3656,2000,Ideal,Whatever,3:48,R&B,2000-06-10,2000-08-19,12,50.0,2000-09-02,51.0
3657,2000,"Thomas, Carl",Emotional,4:31,Rock,2000-11-25,2000-12-30,12,62.0,2001-02-17,39.0
3658,2000,Ginuwine,None Of Ur Friends Business,4:12,Rock,1999-12-11,2000-01-22,12,71.0,2000-03-04,30.0
3659,2000,"Davidson, Clay",Unconditional,3:56,Country,2000-03-25,2000-06-17,12,50.0,2000-06-17,51.0
3660,2000,DMX,What You Want,4:05,Rap,2000-07-01,2000-09-23,12,55.0,2000-09-23,46.0
3661,2000,"John, Elton",Someday Out Of The Blue,4:41,Rock,2000-04-22,2000-05-06,12,89.0,2000-07-15,12.0
3663,2000,Mya,The Best Of Me,4:12,Rock,2000-04-15,2000-05-20,12,84.0,2000-07-08,17.0
3664,2000,"Heatherly, Eric",Flowers On The Wall,3:16,Country,2000-04-29,2000-08-12,12,60.0,2000-07-22,41.0
3665,2000,Eminem,Stan,5:26,Rap,2000-11-04,2000-12-02,12,77.0,2001-01-27,24.0
3666,2000,"McEntire, Reba",I'll Be,4:23,Country,2000-05-13,2000-07-29,12,51.0,2000-08-05,50.0
3668,2000,"Urban, Keith",Your Everything,4:10,Country,2000-07-15,2000-09-16,12,66.0,2000-10-07,35.0
3670,2000,"Gill, Vince",Feels Like Love,4:13,Country,2000-09-02,2000-11-18,12,52.0,2000-11-25,49.0
3671,2000,"Houston, Whitney",Could I Have This Kiss Forever,3:54,Rock,2000-06-17,2000-08-05,12,70.0,2000-09-09,31.0
3672,2000,Bloodhound Gang,The Bad Touch,4:20,R&B,2000-03-18,2000-04-15,12,98.0,2000-06-10,3.0
3673,2000,"Williams, Robbie",Angels,3:56,Rock,1999-11-20,2000-01-22,12,83.0,2000-02-12,18.0
3674,2000,"Messina, Jo Dee",Because You Love Me,3:50,Country,2000-01-29,2000-03-11,12,72.0,2000-04-22,29.0
3675,2000,"Keith, Toby",Country Comes To Town,3:39,Country,2000-08-05,2000-10-14,12,62.0,2000-10-28,39.0
3676,2000,Beenie Man,Girls Dem Sugar,4:17,Reggae,2000-10-21,2000-12-02,12,92.0,2001-01-13,9.0
3677,2000,"Hill, Faith",Let's Make Love,4:11,Rap,2000-08-12,2000-10-21,12,69.0,2000-11-04,32.0
3678,2000,Kelis,Caught Out There,4:09,R&B,1999-12-04,2000-01-08,12,90.0,2000-02-26,11.0
3680,2000,3 Doors Down,Loser,4:24,Rock,2000-10-21,2000-12-02,12,59.0,2001-01-13,42.0
3681,2000,Brooks & Dunn,You'll Always Be Loved By Me,2:58,Country,2000-06-10,2000-09-09,12,56.0,2000-09-02,45.0
3682,2000,"Chesney, Kenny",What I Need To Do,4:05,Country,2000-04-01,2000-06-10,12,56.0,2000-06-24,45.0
3683,2000,"Stone, Angie",No More Rain (In This Cloud),4:42,R&B,1999-12-25,2000-01-22,12,73.0,2000-03-18,28.0
3684,2000,Da Brat,That's What I'm Looking For,3:44,Rap,2000-02-26,2000-04-15,12,72.0,2000-05-20,29.0
3686,2000,Papa Roach,Last Resort,3:19,Rock,2000-07-29,2000-12-02,12,60.0,2000-10-21,41.0
3687,2000,"Adams, Yolanda",Open My Heart,5:30,Gospel,2000-08-26,2000-10-21,12,68.0,2000-11-18,33.0
3688,2000,Shyne,Bad Boyz,4:22,Rap,2000-09-09,2000-10-28,12,81.0,2000-12-02,20.0
3689,2000,R.E.M.,The Great Beyond,4:10,Rock,1999-12-25,2000-01-29,12,63.0,2000-03-18,38.0
3690,2000,"Diffie, Joe",It's Always Somethin',2:55,Country,2000-08-12,2000-09-16,12,92.0,2000-11-04,9.0
3691,2000,"McGraw, Tim",Some Things Never Change,3:56,Country,2000-05-13,2000-07-01,12,59.0,2000-08-05,42.0
3692,2000,"Henley, Don",Taking You Home,4:08,Rock,2000-06-24,2000-08-05,12,71.0,2000-09-16,30.0
3694,2000,Nas,You Owe Me,3:51,R&B,2000-03-25,2000-04-15,12,82.0,2000-06-17,19.0
3695,2000,Sister Hazel,Change Your Mind,4:02,Rock,2000-07-15,2000-08-05,12,87.0,2000-10-07,14.0
3697,2000,"McBride, Martina",There You Are,3:26,Country,2000-09-09,2000-10-21,12,82.0,2000-12-02,19.0
3702,2000,Splender,I Think God Can Explain,3:55,R&B,2000-06-10,2000-06-24,12,100.0,2000-09-02,1.0
3704,2000,M2M,Mirror Mirror,3:19,Pop,2000-04-01,2000-05-27,12,70.0,2000-06-24,31.0
3706,2000,Joe,Treat Her Like A Lady,4:12,Rock,2000-08-05,2000-08-19,12,84.0,2000-10-28,17.0
3707,2000,"Blige, Mary J.",Deep Inside,5:26,Rock,1999-11-13,2000-01-22,12,67.0,2000-02-05,34.0
3708,2000,"Price, Kelly",You Should've Told Me,3:12,Rock,2000-09-23,2000-12-02,12,64.0,2000-12-16,37.0
3711,2000,Limp Bizkit,Rollin',4:04,Rock,2000-11-11,2000-12-09,12,86.0,2001-02-03,15.0
3712,2000,Hot Boys,I Need A Hot Girl,4:16,Rap,2000-02-19,2000-03-11,12,95.0,2000-05-13,6.0
3721,2000,Red Hot Chili Peppers,Californication,5:21,Rock,2000-07-29,2000-10-14,12,69.0,2000-10-21,32.0
